step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
207,CASH_OUT,128427.75,C1773815200,2055.0,0.0,C1550555507,4423284.66,4551712.41,0,0
165,PAYMENT,1078.27,C183351266,0.0,0.0,M1011137821,0.0,0.0,0,0
335,CASH_IN,170354.92,C791908714,13056231.59,13226586.5,C856495648,818388.5,648033.58,0,0
157,CASH_OUT,106669.28,C638762584,8100.0,0.0,C1740754591,0.0,106669.28,0,0
379,CASH_OUT,103870.52,C2071419251,0.0,0.0,C385243578,522938.11,626808.62,0,0
215,CASH_IN,190215.7,C2082483180,6041466.78,6231682.47,C1593912516,420522.89,230307.2,0,0
13,CASH_OUT,669427.45,C857427629,101035.0,0.0,C107918665,0.0,461951.45,0,0
94,CASH_OUT,119570.58,C1623122779,0.0,0.0,C1701511914,223273.14,342843.72,0,0
11,PAYMENT,3851.82,C25857522,4686.0,834.18,M1437786769,0.0,0.0,0,0
216,CASH_IN,382345.18,C948172630,4321511.29,4703856.47,C769343378,935719.74,553374.56,0,0
285,PAYMENT,1059.84,C132858746,108400.0,107340.16,M616887150,0.0,0.0,0,0
299,CASH_OUT,15716.37,C446452558,107180.0,91463.63,C829682895,0.0,15716.37,0,0
278,PAYMENT,58746.42,C958165526,136865.9,78119.47,M568671057,0.0,0.0,0,0
207,CASH_IN,48656.31,C1734059818,1674265.77,1722922.07,C1971424819,9403626.71,9354970.4,0,0
158,PAYMENT,17820.03,C1540489758,60280.38,42460.35,M1231316360,0.0,0.0,0,0
228,TRANSFER,631706.73,C46371899,0.0,0.0,C363770528,1887921.77,2519628.5,0,0
156,CASH_IN,287497.71,C1897100390,10684.0,298181.71,C1981739754,2039759.74,1752262.03,0,0
132,PAYMENT,41683.03,C1904282858,0.0,0.0,M617053581,0.0,0.0,0,0
43,CASH_OUT,361064.06,C39367131,0.0,0.0,C902043665,929799.41,1290863.46,0,0
301,TRANSFER,1342143.53,C244107979,11144.0,0.0,C2096691272,5490.78,1347634.31,0,0
162,CASH_OUT,63222.24,C529809870,0.0,0.0,C9090472,385650.14,448872.38,0,0
280,CASH_OUT,223193.15,C1753721557,0.0,0.0,C938066429,4174900.76,4398093.91,0,0
184,CASH_OUT,179741.63,C264404080,165.0,0.0,C176203254,0.0,179741.63,0,0
305,CASH_OUT,111041.27,C1175188495,0.0,0.0,C394226435,570254.94,681296.21,0,0
133,CASH_IN,182732.05,C11145012,10939.0,193671.05,C724597751,129347.97,20938.02,0,0
378,CASH_OUT,68969.46,C218395845,24250.0,0.0,C399466599,126053.81,195023.27,0,0
252,CASH_OUT,70961.65,C496065303,321864.87,250903.22,C908063384,2992667.61,3063629.26,0,0
12,TRANSFER,1362947.88,C744751982,21059.0,0.0,C317929832,2671162.63,4185540.75,0,0
311,PAYMENT,3553.5,C1273860610,152933.0,149379.5,M220962371,0.0,0.0,0,0
395,PAYMENT,13417.74,C1718038195,0.0,0.0,M1926675416,0.0,0.0,0,0
404,CASH_OUT,71435.92,C1082063334,0.0,0.0,C367500003,1883417.74,1954853.66,0,0
683,CASH_OUT,307000.92,C590483553,100450.0,0.0,C509053599,0.0,307000.92,0,0
35,PAYMENT,2879.6,C1035837146,40120.0,37240.4,M1403132362,0.0,0.0,0,0
233,PAYMENT,23276.08,C926656527,0.0,0.0,M1622071316,0.0,0.0,0,0
182,CASH_IN,230086.12,C1130046018,14458892.04,14688978.16,C1513618136,1247846.34,1017760.22,0,0
284,PAYMENT,8955.91,C333517458,21996.0,13040.09,M934659058,0.0,0.0,0,0
186,CASH_OUT,54334.16,C99720760,56074.0,1739.84,C1363961512,850232.82,904566.97,0,0
133,TRANSFER,1043534.4,C1233114429,15780.03,0.0,C1774818413,4764624.35,5808158.75,0,0
138,CASH_OUT,225163.77,C1908445665,0.0,0.0,C724821184,690506.79,915670.56,0,0
17,CASH_OUT,271961.16,C1990362812,152290.0,0.0,C1571381927,136724.07,408685.23,0,0
227,TRANSFER,441831.71,C430228915,0.0,0.0,C1968226820,638642.34,1080474.05,0,0
333,CASH_IN,33951.05,C1929900988,803826.17,837777.22,C974217232,156078.26,122127.21,0,0
370,CASH_IN,99828.01,C368796956,10600.0,110428.01,C118974504,23750.98,0.0,0,0
187,PAYMENT,17764.47,C715091402,0.0,0.0,M955473157,0.0,0.0,0,0
135,CASH_OUT,251745.58,C190673358,403.0,0.0,C817471328,244478.76,496224.34,0,0
236,DEBIT,3809.74,C569446624,64543.0,60733.26,C489009949,6039.4,9849.14,0,0
331,TRANSFER,147019.54,C1240380754,34785.89,0.0,C1377737764,375745.9,522765.45,0,0
322,CASH_IN,439456.5,C1903574765,10171.0,449627.5,C1909312933,0.0,0.0,0,0
9,CASH_OUT,149386.84,C569654599,0.0,0.0,C1804424410,400026.83,549413.67,0,0
373,CASH_OUT,363123.9,C1697719531,40821.0,0.0,C1794836224,0.0,363123.9,0,0
136,CASH_OUT,107042.73,C1697948697,10395.0,0.0,C1690230630,0.0,107042.73,0,0
350,CASH_IN,33086.86,C1537600416,911836.88,944923.74,C1268522634,2731911.63,2698824.77,0,0
12,TRANSFER,356340.96,C1714891829,20365.0,0.0,C366015139,5565738.44,5922079.4,0,0
22,CASH_OUT,276413.2,C1470120198,0.0,0.0,C326180938,5286620.71,5563033.91,0,0
159,CASH_OUT,62016.99,C756197535,0.0,0.0,C573049539,100756.2,162773.19,0,0
205,CASH_OUT,665652.82,C2093331601,0.0,0.0,C2126217921,1706462.69,2372115.51,0,0
276,CASH_OUT,313338.24,C1758517331,0.0,0.0,C1018669142,595648.13,908986.37,0,0
187,CASH_OUT,82932.23,C867344641,0.0,0.0,C473984739,1338426.3,1421358.53,0,0
135,CASH_OUT,137653.46,C78670664,0.0,0.0,C1069687054,430099.8,567753.27,0,0
251,CASH_OUT,5756.69,C2086938185,0.0,0.0,C1056689125,1639924.33,1645681.02,0,0
260,CASH_IN,91282.54,C1832165944,12.0,91294.54,C925726255,216444.83,125162.29,0,0
349,TRANSFER,570061.91,C1088158201,70782.0,0.0,C1150277428,159380.24,729442.15,0,0
9,PAYMENT,1979.1,C2105749907,0.0,0.0,M587344658,0.0,0.0,0,0
348,CASH_OUT,140417.08,C1878741139,0.0,0.0,C1224471942,433064.67,573481.76,0,0
232,CASH_OUT,316593.89,C480393820,47741.0,0.0,C1999146370,0.0,316593.89,0,0
232,CASH_OUT,193797.95,C1681063412,0.0,0.0,C884342934,6521483.53,6715281.49,0,0
281,CASH_OUT,130720.72,C13939964,11446.72,0.0,C98006213,808922.0,939642.72,0,0
181,TRANSFER,346065.24,C911357945,254366.0,0.0,C1285535903,155207.14,501272.39,0,0
157,CASH_IN,109410.07,C459063315,462229.0,571639.07,C2017853858,40380.0,326656.82,0,0
278,CASH_IN,29321.74,C495453224,7226566.32,7255888.06,C500134509,162298.12,132976.39,0,0
594,PAYMENT,14892.71,C389040497,189127.97,174235.26,M173684376,0.0,0.0,0,0
230,CASH_IN,30941.23,C759291885,9159.0,40100.23,C457497186,1807484.39,1776543.16,0,0
260,CASH_IN,38486.94,C953165986,1302303.71,1340790.66,C1168753074,6870620.87,6832133.92,0,0
275,CASH_OUT,4162555.99,C877487404,4162555.99,0.0,C1753867292,147043.26,4309599.25,1,0
324,CASH_OUT,135260.1,C1164399499,10265.0,0.0,C855323677,0.0,135260.1,0,0
229,CASH_IN,274288.47,C153226984,33098.0,307386.47,C1101418369,4527996.91,4253708.43,0,0
205,CASH_IN,50044.81,C1386997220,31905.0,81949.81,C2064647604,87183.37,37138.55,0,0
234,PAYMENT,20398.94,C525128049,22882.0,2483.06,M1158679808,0.0,0.0,0,0
408,PAYMENT,5720.06,C555532228,255671.0,249950.94,M114624040,0.0,0.0,0,0
181,CASH_IN,14200.48,C1126578419,11260565.99,11274766.47,C473551694,8205046.45,8190845.98,0,0
204,PAYMENT,6607.69,C1581776395,0.0,0.0,M413261488,0.0,0.0,0,0
525,TRANSFER,556877.25,C203730610,0.0,0.0,C1971345384,3213528.92,3770406.17,0,0
476,CASH_OUT,223543.52,C1341786561,137270.0,0.0,C1747431240,0.0,223543.52,0,0
301,TRANSFER,422765.42,C966538915,0.0,0.0,C1624220201,2396721.62,2819487.04,0,0
36,PAYMENT,9923.29,C1634849734,0.0,0.0,M1334407233,0.0,0.0,0,0
302,CASH_OUT,306652.41,C1944084300,21864.0,0.0,C1304515025,0.0,306652.41,0,0
139,CASH_OUT,146487.78,C458033281,20982.0,0.0,C561913040,0.0,146487.78,0,0
188,CASH_OUT,187087.36,C513431066,31475.0,0.0,C2110200242,287192.86,474280.22,0,0
162,CASH_IN,91143.99,C1448168318,6486282.01,6577426.0,C1760928891,439889.14,348745.15,0,0
38,PAYMENT,22821.3,C2121562084,59569.0,36747.7,M2094883288,0.0,0.0,0,0
161,PAYMENT,2179.59,C1473013015,0.0,0.0,M216127005,0.0,0.0,0,0
280,CASH_OUT,119185.4,C1334653559,40025.0,0.0,C1092807044,567366.62,619888.14,0,0
43,CASH_OUT,259547.47,C2137456672,0.0,0.0,C1831903777,316268.45,575815.92,0,0
13,PAYMENT,6730.27,C273985039,1239.0,0.0,M280401728,0.0,0.0,0,0
332,TRANSFER,23316.4,C380600177,89754.0,66437.6,C620532850,9702215.01,9725531.41,0,0
12,CASH_OUT,605619.82,C1896269670,0.0,0.0,C1729984625,2526664.88,4928334.3,0,0
140,CASH_OUT,122464.97,C865256709,0.0,0.0,C1234134460,1335185.23,1466850.87,0,0
36,PAYMENT,103954.34,C397640970,41388.03,0.0,M1373804025,0.0,0.0,0,0
15,PAYMENT,7531.9,C1700638065,381980.85,374448.95,M91532422,0.0,0.0,0,0
21,CASH_OUT,213674.16,C665369140,189.0,0.0,C2089624516,0.0,213674.16,0,0
372,CASH_IN,220967.5,C399685191,17130803.8,17351771.3,C774056698,713529.34,492561.85,0,0
9,TRANSFER,2391664.56,C1522171194,0.0,0.0,C1268693750,3021096.11,5412760.66,0,0
39,CASH_IN,99238.13,C925340447,49946.0,149184.13,C1926962942,0.0,0.0,0,0
155,CASH_OUT,185277.26,C1119982845,274473.0,89195.74,C730762812,117157.93,302435.19,0,0
307,PAYMENT,21328.23,C1229194085,32330.0,11001.77,M1479371223,0.0,0.0,0,0
163,CASH_OUT,95574.61,C211225409,30545.0,0.0,C1905244066,1273997.13,1369571.73,0,0
180,CASH_OUT,322735.22,C1240395908,0.0,0.0,C364042504,562948.32,885683.54,0,0
252,CASH_OUT,160493.29,C1894629071,0.0,0.0,C477905796,289194.94,449688.22,0,0
403,CASH_OUT,136881.43,C503064367,0.0,0.0,C157187649,677421.01,814302.44,0,0
207,CASH_IN,282501.76,C2111473976,9075.0,291576.76,C29266999,654572.16,372070.4,0,0
333,PAYMENT,11045.05,C1156033651,13247.0,2201.95,M1952718713,0.0,0.0,0,0
186,CASH_IN,242122.84,C593656470,20092662.78,20334785.62,C1827064747,906081.53,663958.69,0,0
257,CASH_OUT,204238.77,C694010828,13764.0,0.0,C413264336,0.0,204238.77,0,0
288,PAYMENT,108517.77,C508821240,350.0,0.0,M691047791,0.0,0.0,0,0
401,CASH_IN,154501.3,C721350380,11291716.91,11446218.21,C1388338468,331922.52,177421.21,0,0
158,CASH_IN,228675.58,C1976906137,2020449.17,2249124.74,C22605481,780987.66,552312.08,0,0
401,CASH_OUT,108569.36,C1459159852,10265.0,0.0,C2100760516,0.0,108569.36,0,0
283,CASH_OUT,153302.38,C2445388,25941.0,0.0,C1747297582,6653403.97,6806706.35,0,0
14,PAYMENT,7103.0,C1169654002,56426.0,49323.0,M488452288,0.0,0.0,0,0
160,TRANSFER,704421.89,C1304303961,0.0,0.0,C1292288145,1113060.86,1817482.75,0,0
191,PAYMENT,7992.6,C1919624299,596.0,0.0,M1457948931,0.0,0.0,0,0
231,CASH_OUT,208962.49,C1101542707,1898.0,0.0,C971503679,107914.65,316877.14,0,0
188,CASH_OUT,246139.78,C1126130530,81187.0,0.0,C328771111,1120338.94,1366478.72,0,0
228,PAYMENT,10706.65,C834081174,140418.0,129711.36,M49773306,0.0,0.0,0,0
260,PAYMENT,6852.94,C213649591,37145.0,30292.06,M944472195,0.0,0.0,0,0
214,CASH_OUT,326511.66,C484447409,0.0,0.0,C1803430265,1137160.96,1463672.63,0,0
396,CASH_OUT,199166.1,C422649527,0.0,0.0,C879853604,7131956.59,7331122.69,0,0
155,PAYMENT,11284.05,C962073505,0.0,0.0,M161158751,0.0,0.0,0,0
310,TRANSFER,143147.24,C1141881868,0.0,0.0,C1118841786,192616.81,335764.05,0,0
637,CASH_OUT,284640.75,C485772555,27816.0,0.0,C180699284,398301.92,682942.68,0,0
373,CASH_OUT,181490.32,C862987851,0.0,0.0,C917457934,357721.22,539211.54,0,0
278,CASH_OUT,311367.3,C41940367,0.0,0.0,C978664643,2413404.55,2724771.86,0,0
331,PAYMENT,7717.14,C268697956,103432.0,95714.86,M588561144,0.0,0.0,0,0
273,PAYMENT,15724.23,C1908934823,18270.0,2545.77,M2144914417,0.0,0.0,0,0
11,TRANSFER,286615.9,C1519481029,192.0,0.0,C376429589,608.0,230059.92,0,0
357,CASH_OUT,14156.83,C100060107,20501.0,6344.17,C149042148,0.0,14156.83,0,0
181,TRANSFER,210339.73,C367840854,0.0,0.0,C1796064354,7514750.46,7725090.2,0,0
185,CASH_IN,85337.76,C983026950,3141357.42,3226695.18,C1573070769,1320227.36,1234889.59,0,0
301,CASH_OUT,108340.18,C112601656,20753.0,0.0,C475716108,1036513.96,1144854.14,0,0
157,CASH_OUT,16537.66,C1356980512,40105.0,23567.34,C506078602,0.0,16537.66,0,0
276,CASH_OUT,346934.17,C1220028489,0.0,0.0,C683164368,1328528.5,1675462.66,0,0
284,TRANSFER,3118181.11,C127574860,0.0,0.0,C1591553087,3759088.64,6877269.75,0,0
132,CASH_OUT,352960.91,C656721353,353724.62,763.72,C805898248,3497383.76,3571651.07,0,0
500,PAYMENT,1040.69,C204339058,121190.13,120149.44,M1405616007,0.0,0.0,0,0
15,CASH_OUT,397905.53,C155747413,0.0,0.0,C184276313,866206.57,1536783.74,0,0
252,PAYMENT,16819.11,C810487697,220827.0,204007.89,M1083677037,0.0,0.0,0,0
34,CASH_OUT,163224.11,C1286724727,98236.0,0.0,C258273908,1776458.21,1939682.32,0,0
285,PAYMENT,5707.59,C298236873,0.0,0.0,M148974407,0.0,0.0,0,0
18,PAYMENT,16080.76,C1338166292,5298.0,0.0,M1381120736,0.0,0.0,0,0
185,PAYMENT,17934.66,C1387133344,1992.35,0.0,M1774568124,0.0,0.0,0,0
44,CASH_IN,67471.25,C506948279,63591.0,131062.25,C137534191,904510.99,837039.74,0,0
376,CASH_OUT,103386.55,C916750651,11638.0,0.0,C356150888,1276458.92,1379845.46,0,0
251,CASH_OUT,327547.98,C267478736,42032.0,0.0,C1282952917,0.0,327547.98,0,0
352,PAYMENT,8042.8,C324526588,54961.0,46918.2,M788578363,0.0,0.0,0,0
287,PAYMENT,3936.18,C756490202,0.0,0.0,M818638416,0.0,0.0,0,0
31,CASH_OUT,5021186.54,C1520365660,5021186.54,0.0,C1308026520,880859.14,5902045.68,1,0
160,PAYMENT,7601.55,C2032221504,287142.0,279540.45,M836766654,0.0,0.0,0,0
164,CASH_OUT,23669.59,C1612557177,98409.62,74740.03,C520215460,327417.06,351086.65,0,0
43,PAYMENT,18771.47,C601989262,104308.0,85536.53,M1266990083,0.0,0.0,0,0
643,CASH_OUT,161147.38,C856811510,161147.38,0.0,C187881338,0.0,161147.38,1,0
205,PAYMENT,6544.35,C1313775133,117267.63,110723.27,M1494351437,0.0,0.0,0,0
39,CASH_OUT,123811.21,C1719459211,9322.0,0.0,C37889285,2387026.68,2510837.89,0,0
395,CASH_IN,107878.1,C160110267,3614904.05,3722782.15,C668413134,124462.86,16584.76,0,0
231,PAYMENT,24586.32,C1628828722,0.0,0.0,M301513663,0.0,0.0,0,0
206,TRANSFER,91228.92,C1176666973,105944.0,14715.08,C1461857537,83643.52,174872.44,0,0
280,CASH_OUT,141547.11,C1160582316,116.0,0.0,C1204157518,2630638.1,2772185.21,0,0
129,PAYMENT,3935.86,C646329614,0.0,0.0,M790467294,0.0,0.0,0,0
229,PAYMENT,33018.2,C1703083149,210704.35,177686.15,M1882180425,0.0,0.0,0,0
252,CASH_OUT,679.3,C768549650,0.0,0.0,C732883060,1377343.62,1378022.92,0,0
164,CASH_IN,101007.61,C257475590,8598352.62,8699360.23,C1910817476,481453.61,380445.99,0,0
345,CASH_IN,49244.77,C233284806,363229.41,412474.19,C2045370485,18078734.83,18029490.05,0,0
45,CASH_IN,32020.91,C962382517,7473141.42,7505162.33,C397331489,518229.31,486208.4,0,0
203,PAYMENT,4771.18,C1389250222,624.0,0.0,M585736265,0.0,0.0,0,0
21,CASH_IN,67624.08,C532838320,52253.0,119877.08,C1776751094,2347208.72,2279584.64,0,0
43,CASH_OUT,91170.6,C542360564,0.0,0.0,C1685866985,460031.44,864758.42,0,0
204,CASH_IN,273098.53,C1299660865,3766547.48,4039646.01,C64646338,1551339.04,1278240.51,0,0
324,CASH_OUT,149989.17,C1380581909,0.0,0.0,C1004949263,2414334.25,2564323.42,0,0
588,CASH_OUT,253198.64,C1290464885,0.0,0.0,C373045387,487917.5,741116.14,0,0
203,CASH_OUT,275739.38,C837771612,40630.0,0.0,C1468170856,3773337.63,4049077.0,0,0
192,TRANSFER,549.35,C1258699483,44915.57,44366.23,C696165906,3847537.07,3848086.41,0,0
242,CASH_OUT,164182.39,C1131252860,461.0,0.0,C2019388912,0.0,164182.39,0,0
333,CASH_OUT,139581.0,C1838587462,0.0,0.0,C380456107,322340.04,461921.04,0,0
212,CASH_IN,128298.18,C1636004068,179084.0,307382.18,C172143585,20995.0,0.0,0,0
189,PAYMENT,9352.05,C1249078161,0.0,0.0,M1425970778,0.0,0.0,0,0
183,CASH_OUT,98380.29,C808774997,6290.0,0.0,C1073921578,0.0,98380.29,0,0
163,CASH_IN,89318.05,C868712373,284.0,89602.05,C1865972522,580574.25,491256.2,0,0
408,PAYMENT,10656.18,C1298879864,204050.0,193393.82,M41425787,0.0,0.0,0,0
348,CASH_IN,163236.13,C1104735758,19295272.63,19458508.76,C1465670308,323552.24,160316.11,0,0
142,PAYMENT,25245.87,C800861743,183587.03,158341.16,M448356117,0.0,0.0,0,0
204,CASH_OUT,43125.35,C870763237,0.0,0.0,C408168955,3321557.55,3364682.9,0,0
351,CASH_IN,91285.79,C1093650082,4588616.53,4679902.32,C883099978,227554.39,136268.6,0,0
229,CASH_IN,274424.86,C1511825518,5526066.75,5800491.61,C72682589,789757.57,515332.71,0,0
14,CASH_OUT,106935.85,C871299859,300844.32,193908.47,C1352790904,2624573.98,2888631.59,0,0
321,CASH_IN,281059.17,C161186619,106804.0,387863.17,C129112658,17354.42,0.0,0,0
39,CASH_OUT,59166.65,C1405122209,203982.0,144815.35,C1149071452,36766.18,95932.83,0,0
35,CASH_OUT,138349.39,C905747476,104009.0,0.0,C1831294369,576460.55,714809.94,0,0
333,PAYMENT,20830.96,C55742946,23855.51,3024.55,M1175970940,0.0,0.0,0,0
348,CASH_IN,202715.08,C1023236963,22155.0,224870.08,C762997636,30426.31,0.0,0,0
305,CASH_OUT,163200.19,C1601776450,1929.0,0.0,C1560005206,0.0,163200.19,0,0
21,CASH_IN,152080.46,C1938142479,22404289.73,22556370.19,C677600578,357980.61,205900.14,0,0
378,CASH_OUT,97972.07,C380787933,11845.0,0.0,C873786734,956354.48,1054326.55,0,0
35,CASH_IN,242741.68,C974659871,22130.0,264871.68,C1552570073,101125.0,0.0,0,0
546,CASH_IN,167040.77,C567528629,10146299.11,10313339.88,C1101812000,341988.78,174948.01,0,0
281,CASH_OUT,121868.62,C102392026,23461.81,0.0,C528749738,203713.67,325582.29,0,0
380,CASH_IN,192025.83,C1211848647,102553.0,294578.83,C480498187,97448.13,0.0,0,0
42,CASH_IN,85799.55,C591719106,10393162.0,10478961.55,C1862210674,841705.65,755906.1,0,0
527,CASH_IN,385033.22,C2058444856,1186795.46,1571828.68,C1243521588,1346014.69,960981.47,0,0
37,CASH_IN,54274.45,C1261178473,224099.77,278374.22,C12117306,706191.21,651916.76,0,0
355,CASH_OUT,85252.61,C2110884338,31149.0,0.0,C1259608876,0.0,85252.61,0,0
259,TRANSFER,406506.37,C288271730,0.0,0.0,C1585178850,727015.36,1133521.73,0,0
324,PAYMENT,3904.41,C823506612,494829.34,490924.93,M1042105225,0.0,0.0,0,0
348,TRANSFER,8549591.96,C558741182,108.0,0.0,C1540166256,3127778.76,11677370.72,0,0
324,PAYMENT,32458.57,C1936796257,15968.0,0.0,M621884265,0.0,0.0,0,0
137,PAYMENT,31545.1,C1600920139,100530.0,68984.9,M225442619,0.0,0.0,0,0
405,CASH_OUT,98799.58,C1192293109,13350.0,0.0,C884303724,1178808.8,1277608.38,0,0
132,CASH_IN,184510.95,C1509677287,7699931.04,7884441.99,C768750011,1978896.71,1794385.76,0,0
229,PAYMENT,12826.04,C2041291167,11038.4,0.0,M2005630604,0.0,0.0,0,0
167,TRANSFER,198750.52,C2021945283,167.0,0.0,C1745303203,0.0,198750.52,0,0
162,CASH_OUT,52947.19,C1492317449,12339.45,0.0,C1134225239,2088215.19,2141162.39,0,0
186,CASH_IN,20463.06,C480272992,7843684.81,7864147.87,C521048993,107413.67,86950.61,0,0
227,CASH_IN,148189.3,C164091451,5626747.15,5774936.46,C260474398,12392010.65,12243821.35,0,0
10,CASH_OUT,48724.19,C2054087931,0.0,0.0,C2050019814,5164699.54,5213423.73,0,0
301,PAYMENT,3265.86,C644434250,0.0,0.0,M147894640,0.0,0.0,0,0
381,PAYMENT,9346.11,C572056477,142880.25,133534.13,M871936816,0.0,0.0,0,0
252,CASH_IN,379591.05,C896602317,19858.0,399449.05,C1719198028,0.0,0.0,0,0
207,TRANSFER,95553.45,C738237673,0.0,0.0,C1831477404,602764.66,698318.11,0,0
11,CASH_OUT,12561.89,C223128234,0.0,0.0,C1633513193,851749.58,864311.47,0,0
236,CASH_OUT,29460.47,C916475181,0.0,0.0,C1196005211,687600.37,717060.84,0,0
306,PAYMENT,8736.51,C1948728465,474513.1,465776.59,M830401961,0.0,0.0,0,0
400,TRANSFER,1415835.37,C95702546,22737.0,0.0,C1282565617,758153.55,2173988.91,0,0
327,CASH_OUT,265649.56,C1188181808,0.0,0.0,C1020879076,607938.29,873587.85,0,0
307,CASH_OUT,325933.23,C232739398,0.0,0.0,C1839930097,6470524.85,6796458.08,0,0
384,PAYMENT,542.85,C1353433583,16151.0,15608.15,M95561768,0.0,0.0,0,0
407,CASH_OUT,80506.34,C931814811,46727.76,0.0,C1698616515,200449.29,280955.63,0,0
13,CASH_OUT,207073.66,C272334536,0.0,0.0,C1238799465,1797421.89,2004495.54,0,0
206,CASH_OUT,160311.18,C269356354,8016.0,0.0,C339799850,1471738.53,1632049.71,0,0
160,CASH_OUT,240766.43,C776580472,63709.0,0.0,C562963444,190624.26,431390.69,0,0
235,TRANSFER,379140.5,C333059818,0.0,0.0,C994013807,528096.48,907236.99,0,0
546,CASH_OUT,107354.48,C9947631,0.0,0.0,C704153190,1023762.82,1131117.3,0,0
330,PAYMENT,29303.23,C197806622,84.0,0.0,M620668217,0.0,0.0,0,0
212,CASH_OUT,238948.25,C227742327,0.0,0.0,C1713311726,391317.58,630265.83,0,0
379,CASH_OUT,78181.95,C439281829,0.0,0.0,C2101647841,741329.01,819510.96,0,0
160,CASH_OUT,115586.22,C720825457,0.0,0.0,C1293325943,4445234.8,4560821.02,0,0
202,CASH_OUT,20174.1,C2019070248,0.0,0.0,C852033104,157371.87,177545.98,0,0
273,CASH_OUT,250363.07,C10188538,1450.0,0.0,C505973753,194045.03,444408.1,0,0
379,CASH_OUT,138514.32,C50224514,87616.03,0.0,C684700240,243582.93,382097.24,0,0
303,CASH_OUT,194753.98,C547357912,49135.0,0.0,C545989342,5626.49,200380.47,0,0
278,CASH_IN,108572.13,C1191657652,130.0,108702.13,C1567088327,295035.87,186463.74,0,0
44,PAYMENT,8618.21,C1253502691,0.0,0.0,M1570178395,0.0,0.0,0,0
396,TRANSFER,287579.64,C11905623,0.0,0.0,C1203412745,4339055.47,4626635.11,0,0
164,PAYMENT,7373.94,C232987300,0.0,0.0,M1521816291,0.0,0.0,0,0
43,CASH_IN,57201.44,C1945964399,4155922.52,4213123.97,C1731041007,315356.08,258154.63,0,0
210,PAYMENT,4830.93,C1332509180,94536.01,89705.08,M1474164396,0.0,0.0,0,0
689,CASH_OUT,276253.24,C921347828,276253.24,0.0,C291010044,247810.47,524063.71,1,0
359,TRANSFER,335274.19,C1310497796,65122.0,0.0,C1633053159,11755.8,347029.99,0,0
297,PAYMENT,23899.34,C529054928,5549.0,0.0,M1445008565,0.0,0.0,0,0
323,CASH_OUT,81775.88,C2125849782,1615.0,0.0,C1326974410,0.0,81775.88,0,0
228,CASH_IN,5002.25,C414964024,16071.0,21073.25,C1668532181,517316.09,512313.84,0,0
345,PAYMENT,1115.17,C1764123125,0.0,0.0,M1123391102,0.0,0.0,0,0
372,PAYMENT,16814.23,C1325001409,10888.0,0.0,M381910854,0.0,0.0,0,0
282,CASH_IN,47887.65,C1349091551,3470544.46,3518432.11,C724533132,60890.31,13002.67,0,0
429,CASH_IN,131430.81,C480528950,101261.0,232691.81,C647943095,0.0,0.0,0,0
251,TRANSFER,1165231.77,C1941792564,19387.71,0.0,C2003672404,2455496.73,3620728.5,0,0
331,CASH_IN,288755.49,C1357371494,8556760.48,8845515.97,C1734104726,361092.85,72337.35,0,0
352,CASH_OUT,53237.44,C750749255,1.0,0.0,C769569817,0.0,53237.44,0,0
524,CASH_OUT,356224.26,C1424948489,356224.26,0.0,C414953640,0.0,356224.26,1,0
307,CASH_OUT,44646.86,C2133435321,0.0,0.0,C1492106334,166635.53,211282.39,0,0
185,CASH_IN,23448.67,C706040900,37975.0,61423.67,C1681459974,572805.6,549356.93,0,0
34,PAYMENT,13054.75,C1772411976,0.0,0.0,M1709319542,0.0,0.0,0,0
302,CASH_IN,188344.19,C1399974235,1103127.29,1291471.48,C97170505,1752472.58,1564128.38,0,0
393,PAYMENT,36812.11,C779344051,137818.64,101006.53,M1130556856,0.0,0.0,0,0
214,CASH_IN,202831.95,C272568781,1402788.07,1605620.02,C1401020138,7967761.14,7764929.19,0,0
323,CASH_IN,660263.05,C728823269,591299.44,1251562.48,C1103209928,1512170.13,851907.08,0,0
427,TRANSFER,225324.05,C1109518048,225324.05,0.0,C1691016675,0.0,0.0,1,0
141,PAYMENT,3684.21,C552229965,35284.0,31599.79,M1647088696,0.0,0.0,0,0
21,PAYMENT,10168.53,C1649658931,0.0,0.0,M1628129104,0.0,0.0,0,0
348,CASH_IN,298741.85,C29295624,446799.14,745540.98,C1400135718,7468727.66,7169985.81,0,0
276,PAYMENT,16268.8,C992362850,219562.3,203293.5,M457634599,0.0,0.0,0,0
404,PAYMENT,142.3,C652062330,169.0,26.7,M215516210,0.0,0.0,0,0
596,TRANSFER,147865.93,C1505477901,82589.04,0.0,C1353343879,2615042.44,2762908.36,0,0
153,PAYMENT,18300.11,C1645226980,400.0,0.0,M1902765652,0.0,0.0,0,0
372,CASH_OUT,439921.47,C1273124821,241269.69,0.0,C1593980075,1051676.32,1491597.8,0,0
179,CASH_OUT,96234.93,C1194519659,0.0,0.0,C825987294,154342.15,250577.08,0,0
323,CASH_OUT,30605.48,C1880645493,0.0,0.0,C415207683,569126.67,599732.15,0,0
178,PAYMENT,27738.49,C2007601976,151423.0,123684.51,M2051512072,0.0,0.0,0,0
40,CASH_IN,124057.88,C135591428,28836.0,152893.88,C358001218,613977.35,489919.47,0,0
